end;AE33_BB;AE33_BC1;AE33_BC2;AE33_BC3;AE33_BC4;AE33_BC5;AE33_BC6;AE33_BC7;AE33_BB_VH;AE33_BC1_VH;AE33_BC2_VH;AE33_BC3_VH;AE33_BC4_VH;AE33_BC5_VH;AE33_BC6_VH;AE33_BC7_VH;PMS1_Concentration_ug_per_m3;ComPAS_V4_BKG_Meas_Active;ComPAS_V4_Frequency_1_Hz;ComPAS_V4_Amplitude_1_uPa;ComPAS_V4_Phase_1_deg;ComPAS_V4_Integration_Time_1_us;ComPAS_V4_X1;ComPAS_V4_Y1;ComPAS_V4_Frequency_2_Hz;ComPAS_V4_Amplitude_2_uPa;ComPAS_V4_Phase_2_deg;ComPAS_V4_Integration_Time_2_us;ComPAS_V4_X2;ComPAS_V4_Y2;ComPAS_V4_Blue_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Blue_P_Mov_Avg_deg;ComPAS_V4_Green_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Green_P_Mov_Avg_deg;ComPAS_V4_Red_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Red_P_Mov_Avg_deg;ComPAS_V4_T_Mean_C;ComPAS_V4_R_H_Mean_percent;ComPAS_V4_Pressure_Mean_bar;ComPAS_V4_PD1_Mean_V;ComPAS_V4_Laser_Red_On_per_Off;ComPAS_V4_Laser_Green_On_per_Off;ComPAS_V4_Laser_Blue_On_per_Off;ComPAS_V4_X1_VH;ComPAS_V4_Y1_VH;ComPAS_V4_Amplitude_1_VH_uPa;ComPAS_V4_Phase_1_VH_deg;ComPAS_V4_X2_VH;ComPAS_V4_Y2_VH;ComPAS_V4_Amplitude_2_VH_uPa;ComPAS_V4_Phase_2_VH_deg;ComPAS_V4_Blue_A_Mov_Avg_VH_uPa;ComPAS_V4_Blue_P_Mov_Avg_VH_deg;ComPAS_V4_Green_A_Mov_Avg_VH_uPa;ComPAS_V4_Green_P_Mov_Avg_VH_deg;ComPAS_V4_Red_A_Mov_Avg_VH_uPa;ComPAS_V4_Red_P_Mov_Avg_VH_deg;ComPAS_V4_R1_uPa;ComPAS_V4_Theta1_deg;ComPAS_V4_R2_uPa;ComPAS_V4_Theta2_deg;ComPAS_V4_R1_VH_uPa;ComPAS_V4_Theta1_VH_deg;ComPAS_V4_R2_VH_uPa;ComPAS_V4_Theta2_VH_deg;SMPS3080_Export_Mass_Equivalent_diameter_nm;SMPS3080_Export_Median_nm;SMPS3080_Export_Mean_nm;SMPS3080_Export_Geo_Mean_nm;SMPS3080_Export_Mode_nm;SMPS3080_Export_Geo_Std_Dev;SMPS3080_Export_Total_Conc_1_per_cm3;MSPTI_Metas_Export_MEDIAN_Babs_1_per_Mm;MSPTI_Metas_Export_MEAN_Babs_1_per_Mm
2021-12-14 10:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22080.999952;7.640948248;36.864123587;1000000.0;-118.430939227;114.08839779;22080.999952;5.899947259;40.754241095;1000000.0;-20.121546961;-4.187845304;0.0;0.0;0.0;0.0;0.0;0.0;18.58379558;17.540430939;0.0;0.0;0.0;0.0;0.0;-118.430939227;114.08839779;7.640948248;36.864123587;-20.121546961;-4.187845304;5.899947259;40.754241095;0.0;0.0;0.0;0.0;0.0;0.0;0.7657551726830125;136.0699341317697;0.09570610595536194;-168.24301969281711;0.7657551726830125;136.0699341317697;0.09570610595536194;-168.24301969281711;0;0;0;0;0;0;0;0;0
2021-12-14 10:05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22080.999952;7.431299827;8.998252381;1000000.0;0.929765886;-21.662207358;22080.999952;6.484356941;50.120277562;1000000.0;-3.565217391;-18.658862876;0.0;0.0;0.0;0.0;0.0;0.0;18.688264214;17.259918618;0.0;0.0;0.0;0.0;0.0;0.929765886;-21.662207358;7.431299827;8.998252381;-3.565217391;-18.658862876;6.484356941;50.120277562;0.0;0.0;0.0;0.0;0.0;0.0;0.10096538563572428;-87.54231026854183;0.08845896975378234;-100.81732871039789;0.10096538563572428;-87.54231026854183;0.08845896975378234;-100.81732871039789;0;0;0;0;0;0;0;0;0
2021-12-14 10:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.344411765;0.0;22080.999952;7.513197533;18.847564764;1000000.0;29.561461794;46.049833887;22080.999952;6.250323866;42.284350239;1000000.0;-13.086378738;0.976744186;0.0;0.0;0.0;0.0;0.0;0.0;18.844748616;17.898673311;0.0;0.0;0.0;0.0;0.0;29.561461794;46.049833887;7.513197533;18.847564764;-13.086378738;0.976744186;6.250323866;42.284350239;0.0;0.0;0.0;0.0;0.0;0.0;0.2548178906651212;57.30176759795208;0.061107703218138076;175.73145900469765;0.2548178906651212;57.30176759795208;0.061107703218138076;175.73145900469765;0;0;0;0;0;0;0;0;0
2021-12-14 10:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.134146667;1.0;23408.412769651;8.916875195;-0.441733363;999997.066445183;337.451827243;-482.162790698;20936.256259591;715.819599436;46.412640432;999990.877076412;-122147.92358804;-87920.561461794;0.0;0.0;0.0;0.0;0.0;0.0;19.005227021;19.190285714;0.0;0.0;0.0;0.129568106;0.099667774;-448.182724252;142.249169435;6.903643559;17.462381159;-433.554817276;79.405315615;4.932718125;37.368528098;0.0;0.0;0.0;0.0;0.0;0.0;2.740505464317119;-55.01293480613287;700.8185412848313;-144.2541281052262;2.189611372573089;162.39102946740005;2.052478304006607;169.62133702310956;0;0;0;0;0;0;0;0;0
2021-12-14 10:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.277053156;1.0;27866.84664772;18.799982079;-52.497803468;999981.19;2959.166666667;-1523.406666667;17085.16327803;3284.639893097;29.783272346;999972.703333333;-611746.066666667;-350256.76;20.865769482839607;-36.399463418;18.828824772118228;-43.159160787;0.0;0.0;19.186138889;18.7002;0.0;0.0;0.0;0.486666667;0.513333333;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;15.498502731140169;-27.239833137971917;3282.5423262663026;-150.2065958331187;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;311.0332968;94.1187;112.279;97.3093;91.3982;1.66822;13900.3;0;0
2021-12-14 10:25:00;33.333333333;32261.666666667;42564.0;49449.333333333;53856.666666667;45798.833333333;23316.0;19080.666666667;100.0;96785.0;127692.0;148348.0;161570.0;137396.5;69948.0;57242.0;104.90635;1.0;27866.076395737;193.882890361;15.28779438;999984.720394737;40208.190789474;11362.516447368;17084.692521974;3439.266607618;29.737932689;999975.661184211;-641396.680921053;-366348.444078947;332.73923842467656;12.326953715;288.1534159073867;12.041709205;0.0;0.0;19.35539364;10.904740132;0.0;0.0;0.0;0.503289474;0.496710526;40085.651315789;11349.763157895;193.413050039;15.408842703;-637285.157894737;-363947.207236842;3417.034861527;29.529635636;151.781126714;12.343700162;140.671025333;12.174979641;0.0;0.0;194.56649212371258;15.779871946324795;3439.5978386541883;-150.26616011694492;194.00125271086512;15.808822760951545;3417.427059454149;-150.26974269094322;296.4490738;72.6775;87.8573;73.634;68.539;1.78237;90999.1;0;0
2021-12-14 10:30:00;100.0;114986.166666667;150461.5;174841.0;190945.666666667;163937.333333333;86594.333333333;71074.0;100.0;114986.166666667;150461.5;174841.0;190945.666666667;163937.333333333;86594.333333333;71074.0;222.417803333;0.0;27870.12305428;334.837309716;16.7231044;999979.088815789;68955.203947368;20687.894736842;17087.187022339;3515.59166274;29.635049007;999967.717105263;-656260.226973684;-373328.319078947;717.0153201154185;16.865660628;616.4184535279286;16.596328958;0.0;0.0;19.567349781;7.268093202;0.0;0.002779828;0.0;0.503289474;0.496710526;68955.203947368;20687.894736842;334.837309716;16.7231044;-656260.226973684;-373328.319078947;3515.59166274;29.635049007;327.543633749;16.865660628;301.162325069;16.596328958;0.0;0.0;335.2376151101496;16.70026080316765;3515.824499858994;-150.36564768924117;335.2376151101496;16.70026080316765;3515.824499858994;-150.36564768924117;282.4102806;72.1042;86.7392;72.867;76.3506;1.77792;128365.0;0;0
2021-12-14 10:35:00;100.0;129449.666666667;169164.666666667;196017.166666667;215334.166666667;186447.833333333;101165.833333333;83315.833333333;100.0;129449.666666667;169164.666666667;196017.166666667;215334.166666667;186447.833333333;101165.833333333;83315.833333333;267.721746667;0.0;27875.994232748;390.041810739;15.982110957;999981.612582782;80537.956953642;23048.493377483;17090.790480195;3535.517923361;29.579398625;999972.139072848;-660320.516556291;-374760.334437086;871.7214708599947;16.441191455;749.0416536592463;16.058528912;0.0;0.0;19.791572848;5.375895143;0.0;0.40591826;0.0;0.506622517;0.493377483;80537.956953642;23048.493377483;390.041810739;15.982110957;-660320.516556291;-374760.334437086;3535.517923361;29.579398625;398.215784478;16.441191455;365.957775434;16.058528912;0.0;0.0;390.08953712661105;15.970155103241503;3535.5576429191306;-150.42322286882322;390.08953712661105;15.970155103241503;3535.5576429191306;-150.42322286882322;287.46126625;71.67665;86.46505;72.5977;69.79435;1.777975;149867.5;0;0
2021-12-14 10:40:00;99.95;136058.666666667;178447.166666667;206449.833333333;228031.833333333;197829.833333333;107046.166666667;88238.333333333;99.95;136058.666666667;178447.166666667;206449.833333333;228031.833333333;197829.833333333;107046.166666667;88238.333333333;281.432216667;1.0;27883.659093438;180.437597837;-22.87847424;999981.747603834;36562.581469649;8372.92971246;17095.493459783;3504.297032335;29.609169104;999973.888178914;-654203.150159744;-371722.619808307;602.334990093441;-20.445669693;478.4728197840148;-10.740160294;0.0;0.0;20.015757189;4.886185304;0.0;0.406143523;0.0;0.511182109;0.488817891;87613.584664537;22994.31629393;420.324771055;14.604964655;-658568.309904153;-374367.236421725;3528.733412914;29.473405174;423.439910731;15.625764564;386.783885083;15.144964945;0.0;0.0;174.66509304422368;12.898482273278564;3503.801720743863;-150.39447111364134;421.7996543265883;14.705703901643336;3527.5588208897498;-150.38366651323167;281.7602359;71.3451;86.1051;72.2866;71.0497;1.77958;155753.0;0;0
2021-12-14 10:45:00;100.0;138937.333333333;182727.0;211289.333333333;234068.5;202642.666666667;107766.0;88683.0;100.0;138937.333333333;182727.0;211289.333333333;234068.5;202642.666666667;107766.0;88683.0;285.70732;1.0;27890.942046255;241.29232213;-18.409270771;999983.658940397;49885.11589404;11707.940397351;17099.958581311;3487.544361599;29.576395914;999969.493377484;-651343.927152318;-369626.59602649;318.2969616423271;-57.790715061;310.47246910543595;-62.778025558;0.0;0.0;20.236387417;4.00213245;0.0;0.398426046;0.0;0.496688742;0.503311258;88044.059602649;22411.98013245;421.68109906;14.160963521;-655133.314569536;-372488.715231788;3510.487693778;29.481147268;384.317691319;15.852424531;362.013769744;15.461261848;0.0;0.0;238.60770882071392;13.208156105000326;3487.4042910009152;-150.42582691189713;423.0617567958861;14.281563250964584;3509.3301823288894;-150.3787673788885;283.6220918;71.3302;85.9738;72.2596;66.1169;1.77457;157731.0;0;0
2021-12-14 10:50:00;100.0;139558.5;183725.5;212392.666666667;235509.166666667;203241.666666667;106234.0;87241.833333333;100.0;139558.5;183725.5;212392.666666667;235509.166666667;203241.666666667;106234.0;87241.833333333;279.713073333;0.0;27898.221153633;407.805155845;13.733708928;999981.17;85077.08;20787.216666667;17104.421146807;3463.1248349;29.563075585;999971.246666667;-646869.83;-366889.88;881.7897238534185;15.690591602;769.3996931214828;15.106600738;0.0;0.0;20.421881111;3.497183333;0.0;0.403876501;0.0;0.51;0.49;85077.08;20787.216666667;407.805155845;13.733708928;-646869.83;-366889.88;3463.1248349;29.563075585;402.815117405;15.690591602;375.904061862;15.106600738;0.0;0.0;407.8251323842703;13.730292757600372;3462.9948546833157;-150.4390769795161;407.8251323842703;13.730292757600372;3462.9948546833157;-150.4390769795161;279.2893979;71.1018;85.6892;71.9796;68.539;1.77883;156851.0;0;0
2021-12-14 10:55:00;66.666666667;110520.333333333;145470.833333333;168097.833333333;186601.833333333;161246.333333333;84255.666666667;69145.333333333;100.0;172794.333333333;227535.5;262733.833333333;291789.5;252259.666666667;132007.333333333;108309.0;319.49855;0.0;27905.723989974;538.004854619;14.266171182;999980.335504886;112060.749185668;28538.840390879;17109.022838792;3422.765834863;29.579876223;999966.472312704;-639229.684039088;-362795.729641694;1093.7055777622822;15.67722132;946.3607608962784;15.150964774;0.0;0.0;20.598823018;3.466801303;0.0;0.394038751;0.0;0.491856678;0.508143322;112060.749185668;28538.840390879;538.004854619;14.266171182;-639229.684039088;-362795.729641694;3422.765834863;29.579876223;499.621541049;15.67722132;462.361575119;15.150964774;0.0;0.0;538.4799874856017;14.287955398896942;3422.6431858325955;-150.4228600918609;538.4799874856017;14.287955398896942;3422.6431858325955;-150.4228600918609;284.3421461;70.64565;85.4138;71.50265;68.5833;1.78748;224181.0;1085.518081666;1152.2363264
2021-12-14 11:00:00;50.0;114323.0;148608.0;173275.0;189011.333333333;162031.5;84308.166666667;69043.666666667;100.0;207734.0;271705.0;315229.0;346792.833333333;298551.5;155935.666666667;127789.166666667;397.002596667;0.0;27912.954698305;654.966608384;14.542680559;999984.043046358;136207.71192053;35316.642384106;17113.452122364;3381.803300391;29.554608311;999969.142384106;-631723.811258278;-358185.158940397;1413.2107849343784;15.824243663;1213.7413802042586;15.334343027;0.0;0.0;20.758460265;3.536720751;0.0;0.396866329;0.0;0.496688742;0.503311258;136207.71192053;35316.642384106;654.966608384;14.542680559;-631723.811258278;-358185.158940397;3381.803300391;29.554608311;645.576437162;15.824243663;592.995186959;15.334343027;0.0;0.0;655.2403024424606;14.53584718822569;3381.6487537595285;-150.4469172229156;655.2403024424606;14.53584718822569;3381.6487537595285;-150.4469172229156;284.779115;70.9467;85.9058;71.7819;68.539;1.79436;263447.0;1626.066437291;1626.714635712
