end;AE33_BB;AE33_BC1;AE33_BC2;AE33_BC3;AE33_BC4;AE33_BC5;AE33_BC6;AE33_BC7;AE33_BB_VH;AE33_BC1_VH;AE33_BC2_VH;AE33_BC3_VH;AE33_BC4_VH;AE33_BC5_VH;AE33_BC6_VH;AE33_BC7_VH;PMS1_Concentration_ug_per_m3;ComPAS_V4_BKG_Meas_Active;ComPAS_V4_Frequency_1_Hz;ComPAS_V4_Amplitude_1_uPa;ComPAS_V4_Phase_1_deg;ComPAS_V4_Integration_Time_1_us;ComPAS_V4_X1;ComPAS_V4_Y1;ComPAS_V4_Frequency_2_Hz;ComPAS_V4_Amplitude_2_uPa;ComPAS_V4_Phase_2_deg;ComPAS_V4_Integration_Time_2_us;ComPAS_V4_X2;ComPAS_V4_Y2;ComPAS_V4_Blue_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Blue_P_Mov_Avg_deg;ComPAS_V4_Green_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Green_P_Mov_Avg_deg;ComPAS_V4_Red_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Red_P_Mov_Avg_deg;ComPAS_V4_T_Mean_C;ComPAS_V4_R_H_Mean_percent;ComPAS_V4_Pressure_Mean_bar;ComPAS_V4_PD1_Mean_V;ComPAS_V4_Laser_Red_On_per_Off;ComPAS_V4_Laser_Green_On_per_Off;ComPAS_V4_Laser_Blue_On_per_Off;ComPAS_V4_X1_VH;ComPAS_V4_Y1_VH;ComPAS_V4_Amplitude_1_VH_uPa;ComPAS_V4_Phase_1_VH_deg;ComPAS_V4_X2_VH;ComPAS_V4_Y2_VH;ComPAS_V4_Amplitude_2_VH_uPa;ComPAS_V4_Phase_2_VH_deg;ComPAS_V4_Blue_A_Mov_Avg_VH_uPa;ComPAS_V4_Blue_P_Mov_Avg_VH_deg;ComPAS_V4_Green_A_Mov_Avg_VH_uPa;ComPAS_V4_Green_P_Mov_Avg_VH_deg;ComPAS_V4_Red_A_Mov_Avg_VH_uPa;ComPAS_V4_Red_P_Mov_Avg_VH_deg;ComPAS_V4_R1_uPa;ComPAS_V4_Theta1_deg;ComPAS_V4_R2_uPa;ComPAS_V4_Theta2_deg;ComPAS_V4_R1_VH_uPa;ComPAS_V4_Theta1_VH_deg;ComPAS_V4_R2_VH_uPa;ComPAS_V4_Theta2_VH_deg;SMPS3080_Export_SMPS_Mass_conc_ug_per_m3;SMPS3080_Export_Mass_Equivalent_diameter_nm;SMPS3080_Export_Median_nm;SMPS3080_Export_Mean_nm;SMPS3080_Export_Geo_Mean_nm;SMPS3080_Export_Mode_nm;SMPS3080_Export_Geo_Std_Dev;SMPS3080_Export_Total_Conc_1_per_cm3;MSPTI_Metas_Export_MEDIAN_Babs_1_per_Mm;MSPTI_Metas_Export_MEAN_Babs_1_per_Mm
2021-12-14 11:13:30;90.1;234638.0;307944.0;354492.0;394004.0;345802.0;193973.0;160416.0;90.1;234638.0;307944.0;354492.0;394004.0;345802.0;193973.0;160416.0;452.977451613;0.0;27933.624709516;766.113702548;15.357041922;999976.548387097;158102.258064516;43437.64516129;17126.119934516;3268.775347226;29.545690758;999984.483870968;-610707.838709678;-346131.709677419;1649.4403974226238;16.409540258;1404.3046024303226;15.993487198;0.0;0.0;21.177655914;3.434569892;0.0;0.244720785;0.0;0.193548387;0.806451613;158102.258064516;43437.64516129;766.113702548;15.357041922;-610707.838709678;-346131.709677419;3268.775347226;29.545690758;753.489759936;16.409540258;686.098277481;15.993487198;0.0;0.0;763.502100979313;15.362613345701963;3268.833530066095;-150.45667764541628;763.502100979313;15.362613345701963;3268.833530066095;-150.45667764541628;239.686742;289.3816312;71.3494;86.6776;72.3125;68.539;1.79722;274359.0;1818.202581183;1818.150551947
2021-12-14 11:14:00;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;451.981709677;0.0;27934.252172871;711.114389338;15.435727365;999984.0;147667.161290323;40836.870967742;17126.513798226;3266.997647032;29.589188749;999968.677419355;-610063.580645161;-346559.225806452;1651.162854116624;16.461421807;1405.9824504722587;16.115680254;0.0;0.0;21.196623656;3.425344086;0.0;0.547927032;0.0;0.806451613;0.193548387;147667.161290323;40836.870967742;711.114389338;15.435727365;-610063.580645161;-346559.225806452;3266.997647032;29.589188749;754.276604664;16.461421807;686.918020327;16.115680254;0.0;0.0;713.4386925853979;15.458609094894053;3267.206721649174;-150.40036373131738;713.4386925853979;15.458609094894053;3267.206721649174;-150.40036373131738;239.686742;289.3816312;71.3494;86.6776;72.3125;68.539;1.79722;274359.0;1813.718979618;1822.363195283
2021-12-14 11:14:30;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;453.875741935;0.0;27934.752184;767.983279326;15.200827858;999976.612903226;158637.032258064;43175.161290323;17126.81245271;3260.126500613;29.547796211;999958.935483871;-609060.774193548;-345124.967741935;1652.1544482551112;16.518014789;1406.5504491264237;16.205984606;0.0;0.0;21.211978495;3.418612903;0.0;0.245009624;0.0;0.193548387;0.806451613;158637.032258064;43175.161290323;767.983279326;15.200827858;-609060.774193548;-345124.967741935;3260.126500613;29.547796211;754.729580128;16.518014789;687.195526288;16.205984606;0.0;0.0;765.5817481258103;15.225032527344096;3259.849427865273;-150.46189214409043;765.5817481258103;15.225032527344096;3259.849427865273;-150.46189214409043;240.9468944;290.7952944;71.3543;86.8863;72.5412;66.1169;1.79422;273446.0;1837.595503839;1847.213708923
2021-12-14 11:15:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;453.062387097;0.0;27935.432621273;711.618487985;15.539196608;999983.454545455;148243.696969697;41363.242424242;17127.225995394;3261.236202424;29.569732074;999985.515151515;-609069.484848485;-345543.151515152;1653.5818739985764;16.404141493;1406.2652012658473;16.11212253;0.0;0.0;21.215080808;3.420050505;0.0;0.547571222;0.0;0.787878788;0.212121212;148243.696969697;41363.242424242;711.618487985;15.539196608;-609069.484848485;-345543.151515152;3261.236202424;29.569732074;755.381650177;16.404141493;687.056163314;16.11212253;0.0;0.0;716.6814880344956;15.590268055766863;3260.84518114166;-150.43247459716457;716.6814880344956;15.590268055766863;3260.84518114166;-150.43247459716457;240.9468944;290.7952944;71.3543;86.8863;72.5412;66.1169;1.79422;273446.0;1852.325612847;1851.720834399
2021-12-14 11:15:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;452.943516129;0.0;27935.935571267;765.794850964;15.778199995;999973.533333333;157894.033333333;44550.066666667;17127.545294767;3258.540879167;29.523067895;999966.7;-609015.1;-344806.433333333;1652.2687427229394;16.578707498;1405.3833241464088;16.131729203;0.0;0.0;21.227433333;3.4087;0.0;0.232080444;0.0;0.166666667;0.833333333;157894.033333333;44550.066666667;765.794850964;15.778199995;-609015.1;-344806.433333333;3258.540879167;29.523067895;754.7817916;16.578707498;686.625306382;16.131729203;0.0;0.0;763.9575301685248;15.756501972327403;3258.9333337366534;-150.48273722653124;763.9575301685248;15.756501972327403;3258.9333337366534;-150.48273722653124;240.9468944;290.7952944;71.3543;86.8863;72.5412;66.1169;1.79422;273446.0;1821.081190325;1819.888804592
2021-12-14 11:16:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;452.309677419;0.0;27936.602765032;707.607572814;15.831548757;999977.451612903;146735.64516129;41585.677419355;17127.945724419;3256.102182742;29.533974256;999962.451612903;-608357.516129032;-344718.741935484;1651.9263555308453;16.581901245;1403.5527902583474;16.316628964;0.0;0.0;21.244602151;3.405182796;0.0;0.56219829;0.0;0.838709677;0.161290323;146735.64516129;41585.677419355;707.607572814;15.831548757;-608357.516129032;-344718.741935484;3256.102182742;29.533974256;754.625383861;16.581901245;685.730966119;16.316628964;0.0;0.0;710.2016773736954;15.823017307120127;3256.0676787582497;-150.4624427815826;710.2016773736954;15.823017307120127;3256.0676787582497;-150.4624427815826;240.9468944;290.7952944;71.3543;86.8863;72.5412;66.1169;1.79422;273446.0;1798.331952961;1793.597879722
2021-12-14 11:16:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;452.65316129;0.0;27937.227277097;766.635452846;15.978275931;999981.580645161;157832.290322581;45082.741935484;17128.333749903;3251.582470581;29.50656337;999979.032258064;-607755.741935484;-343844.290322581;1650.5042603367626;16.73549663;1403.1575814444163;16.3723968;0.0;0.0;21.258784946;3.395677419;0.0;0.230090667;0.0;0.161290323;0.838709677;157832.290322581;45082.741935484;766.635452846;15.978275931;-607755.741935484;-343844.290322581;3251.582470581;29.50656337;753.975748889;16.73549663;685.537879743;16.3723968;0.0;0.0;764.3583649230169;15.94130188000667;3251.6229028116923;-150.50052591795742;764.3583649230169;15.94130188000667;3251.6229028116923;-150.50052591795742;240.9468944;290.7952944;71.3543;86.8863;72.5412;66.1169;1.79422;273446.0;1780.417443115;1780.804079735
2021-12-14 11:17:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;452.843967742;0.0;27937.977662903;708.694653297;15.913660885;999982.0;146797.387096774;41994.806451613;17128.793402742;3247.584577903;29.588652105;999952.612903226;-606486.032258064;-344424.548387097;1648.942418815674;16.917017268;1402.4498638046748;16.55584391;0.0;0.0;21.261505376;3.394634409;0.0;0.562530892;0.0;0.838709677;0.161290323;146797.387096774;41994.806451613;708.694653297;15.913660885;-606486.032258064;-344424.548387097;3247.584577903;29.588652105;753.262275644;16.917017268;685.192111558;16.55584391;0.0;0.0;710.9999290943064;15.96440929973177;3247.8116473723862;-150.40767635877756;710.9999290943064;15.96440929973177;3247.8116473723862;-150.40767635877756;240.9468944;290.7952944;71.3543;86.8863;72.5412;66.1169;1.79422;273446.0;1808.185584261;1801.474256454
2021-12-14 11:17:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;455.845677419;0.0;27894.282593367;328.409453147;-4.593841698;1000174.366666667;55573.466666667;6127.333333333;17054.7185975;1243.708401787;34.80585429;999659.1;-192339.9;-114790.066666667;1649.170958576104;17.015051804;1403.0399480031504;16.614486015;0.0;0.0;21.291211111;3.397877778;0.0;0.252633944;0.0;0.333333333;0.366666667;55573.466666667;6127.333333333;328.409453147;-4.593841698;-192339.9;-114790.066666667;1243.708401787;34.80585429;753.366676124;17.015051804;685.480407809;16.614486015;0.0;0.0;260.35232142758485;6.291816109389734;1043.033433044447;-149.17089281476092;260.35232142758485;6.291816109389734;1043.033433044447;-149.17089281476092;240.9468944;290.7952944;71.3543;86.8863;72.5412;66.1169;1.79422;273446.0;1787.854677219;1777.701703868
2021-12-14 11:18:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;461.606451613;0.0;27844.999907935;147.391543821;-66.640513311;1000556.774193548;13014.774193548;-29193.967741935;16944.999914516;443.597727014;-131.604518339;999021.161290322;50256.064516129;77774.064516129;1649.1994463553228;17.024205363;1403.0399480031504;16.614486015;0.0;0.0;21.296516129;3.39327957;0.0;0.615322731;0.0;1.0;0.0;13014.774193548;-29193.967741935;147.391543821;-66.640513311;50256.064516129;77774.064516129;443.597727014;-131.604518339;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;148.8421385360595;-65.97251796037312;431.1952396409472;57.13025380611047;148.8421385360595;-65.97251796037312;431.1952396409472;57.13025380611047;240.9468944;290.7952944;71.3543;86.8863;72.5412;66.1169;1.79422;273446.0;1748.919680234;1740.236765108
2021-12-14 11:18:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.4;233368.0;305431.0;351341.0;391086.0;344373.0;193913.0;160594.0;458.844966667;0.0;27904.999912968;359.948964308;-49.444868254;1000553.193548387;58518.677419355;-46759.290322581;17004.999902032;628.318476608;-74.546184178;999026.451612903;-33480.967741935;126225.838709677;1649.1994463553228;17.024205363;1403.0399480031504;16.614486015;0.0;0.0;21.314;3.379655914;0.0;0.617270204;0.0;1.0;0.0;58518.677419355;-46759.290322581;359.948964308;-49.444868254;-33480.967741935;126225.838709677;628.318476608;-74.546184178;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;348.8069384545147;-38.62656806332841;608.1104529736227;104.85542539138025;348.8069384545147;-38.62656806332841;608.1104529736227;104.85542539138025;244.1408496;292.7814539;71.2894;86.6255;72.2437;76.3506;1.79667;277421.0;1742.32935923;1746.261393316
2021-12-14 11:19:00;100.0;258397.0;337228.0;393224.0;429133.0;369108.0;194293.0;159318.0;100.0;258397.0;337228.0;393224.0;429133.0;369108.0;194293.0;159318.0;456.457419355;0.0;27964.99990629;431.211298333;66.781279272;1000551.935483871;40645.870967742;63571.870967742;17064.999912903;1622.279318525;-60.51271233;999029.870967742;-206963.322580645;253605.419354839;1649.1994463553228;17.024205363;1403.0399480031504;16.614486015;0.0;0.0;21.327709677;3.371462365;0.0;0.61719143;0.0;1.0;0.0;40645.870967742;63571.870967742;431.211298333;66.781279272;-206963.322580645;253605.419354839;1622.279318525;-60.51271233;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;351.3651125195066;57.406420492007214;1524.281787975827;129.21733379427775;351.3651125195066;57.406420492007214;1524.281787975827;129.21733379427775;244.1408496;292.7814539;71.2894;86.6255;72.2437;76.3506;1.79667;277421.0;1793.58958836;1789.967790864
2021-12-14 11:19:30;100.0;258397.0;337228.0;393224.0;429133.0;369108.0;194293.0;159318.0;100.0;258397.0;337228.0;393224.0;429133.0;369108.0;194293.0;159318.0;458.689322581;0.0;28024.999917258;70.713283466;58.627169396;1000551.967741936;2811.677419355;7808.161290323;17124.99990629;2634.230233097;22.221338073;999033.322580645;-438387.129032258;-209847.193548387;1649.1994463553228;17.024205363;1403.0399480031504;16.614486015;0.0;0.0;21.339892473;3.368096774;0.0;0.617012;0.0;1.0;0.0;2811.677419355;7808.161290323;70.713283466;58.627169396;-438387.129032258;-209847.193548387;2634.230233097;22.221338073;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;38.645093224476646;70.19632090647875;2263.2246136398776;-154.42048945344067;38.645093224476646;70.19632090647875;2263.2246136398776;-154.42048945344067;244.1408496;292.7814539;71.2894;86.6255;72.2437;76.3506;1.79667;277421.0;1787.22109053;1788.913509059
2021-12-14 11:20:00;100.0;250799.0;326551.0;380010.0;415323.0;359381.0;194003.0;159680.0;100.0;250799.0;326551.0;380010.0;415323.0;359381.0;194003.0;159680.0;455.121;1.0;28083.999901967;62.195614799;49.818060954;1000549.033333333;9361.733333333;8369.966666667;17183.999910567;1278.638738893;88.644733571;999035.566666667;-7525.566666667;-265680.866666667;1649.1994463553228;17.024205363;1403.0399480031504;16.614486015;0.0;0.0;21.3518;3.366255556;0.0;0.555111822;0.0;0.866666667;0.0;9442.2;8368.366666667;62.442772073;53.861943374;-7750.833333333;-265627.133333333;1278.405965206;88.596316967;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;58.47682280939954;41.79867696431399;1237.6691603348395;-91.62250278305639;58.75174877417612;41.54970390868724;1237.4491966486235;-91.6713806998147;244.1408496;292.7814539;71.2894;86.6255;72.2437;76.3506;1.79667;277421.0;1768.755165163;1768.55249475
2021-12-14 11:20:30;100.0;250799.0;326551.0;380010.0;415323.0;359381.0;194003.0;159680.0;100.0;250799.0;326551.0;380010.0;415323.0;359381.0;194003.0;159680.0;450.832387097;1.0;28084.591576833;91.551840606;15.882482658;1000397.333333333;15440.9;-5876.5;17207.066569733;1244.72310791;78.458105042;999277.966666667;-116813.933333333;-119682.266666667;1649.1994463553228;17.024205363;1393.5367212803867;16.538078566;0.0;0.0;21.368088889;3.613;0.0;0.121313133;0.0;0.233333333;0.0;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;76.93348024937671;-20.835831208486567;778.7736405937148;-134.30512483212743;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.1408496;292.7814539;71.2894;86.6255;72.2437;76.3506;1.79667;277421.0;1804.043670661;1794.109962971
2021-12-14 11:21:00;96.7;244767.0;317999.0;369602.0;404808.0;351808.0;193844.0;160032.0;96.7;244767.0;317999.0;369602.0;404808.0;351808.0;193844.0;160032.0;456.178451613;1.0;27937.401853032;141.141501345;-13.296239038;999974.096774194;27078.0;-7374.0;17130.864721226;3140.998665226;24.763050265;999982.870967742;-607370.451612903;-292274.064516129;1631.3151540886481;17.014935145;1016.1979494049804;13.524192232;0.0;0.0;21.394322581;5.336225807;0.0;0.524338538;0.0;0.774193548;0.225806452;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;130.68367017102494;-15.233631443793946;3138.7194121483362;-154.30257312646646;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.1408496;292.7814539;71.2894;86.6255;72.2437;76.3506;1.79667;277421.0;1817.574260046;1804.798861887
2021-12-14 11:21:30;96.7;244767.0;317999.0;369602.0;404808.0;351808.0;193844.0;160032.0;96.7;244767.0;317999.0;369602.0;404808.0;351808.0;193844.0;160032.0;463.115612903;1.0;27940.599278452;27.76348322;-30.669613136;999978.387096774;4967.258064516;-2507.129032258;17131.975454774;3191.772419452;27.959994327;999944.580645161;-605651.903225806;-321132.193548387;1095.7792256534078;16.915855758;807.0876417055493;12.285065113;0.0;0.0;21.399870968;4.066903226;0.0;0.244195624;0.0;0.193548387;0.806451613;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;25.909918209105147;-26.781492716167374;3192.2095548965563;-152.06631626609823;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.1408496;292.7814539;71.2894;86.6255;72.2437;76.3506;1.79667;277421.0;1809.842190936;1757.305180516
2021-12-14 11:22:00;94.0;242063.0;314669.0;364964.0;400482.0;349137.0;194516.0;160593.0;94.0;242063.0;314669.0;364964.0;400482.0;349137.0;194516.0;160593.0;461.991935484;1.0;27940.622872677;13.038818525;-66.656687262;999977.064516129;1362.709677419;-2254.387096774;17132.005415129;3195.743431742;27.715491372;999963.193548387;-607623.709677419;-319247.387096774;795.8249593288907;16.863288513;382.12086379308624;4.206607858;0.0;0.0;21.402956989;3.840064516;0.0;0.54583514;0.0;0.806451613;0.193548387;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;12.266652219206708;-58.84829128657382;3196.2329531565797;-152.28242414432506;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.1408496;292.7814539;71.2894;86.6255;72.2437;76.3506;1.79667;277421.0;1809.842190936;1757.305180516
2021-12-14 11:22:30;94.0;242063.0;314669.0;364964.0;400482.0;349137.0;194516.0;160593.0;94.0;242063.0;314669.0;364964.0;400482.0;349137.0;194516.0;160593.0;454.643548387;1.0;27940.960899258;13.600771108;-72.971753918;999977.258064516;1076.483870968;-2506.032258065;17132.227314548;3194.752107452;27.582897663;999985.677419355;-608115.0;-317638.677419355;302.5006501573289;11.402939146;141.26015740471183;-9.670926401;0.0;0.0;21.405;3.728924731;0.0;0.244125602;0.0;0.193548387;0.806451613;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;12.700705841924602;-66.75371655036476;3194.78322325352;-152.42043847403437;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.3845931;292.7542965;71.2718;86.5602;72.1648;68.539;1.79951;278310.0;1809.842190936;1757.305180516
2021-12-14 11:23:00;91.8;240870.0;313361.0;363006.0;399158.0;348563.0;195697.0;161820.0;91.8;240870.0;313361.0;363006.0;399158.0;348563.0;195697.0;161820.0;457.05;1.0;27941.5072086;12.41475122;-76.261150442;999980.9;714.666666667;-2213.733333333;17132.5515415;3196.549772533;27.617570931;999967.1;-608219.566666667;-318035.4;18.313399187981183;-5.128101431;41.03764374266749;91.33732214;0.0;0.0;21.418433333;3.679611111;0.0;0.559281311;0.0;0.833333333;0.166666667;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;10.83237028218061;-72.1081966947453;3196.070432990998;-152.3951251624824;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.3845931;292.7542965;71.2718;86.5602;72.1648;68.539;1.79951;278310.0;1809.842190936;1757.305180516
2021-12-14 11:23:30;91.8;240870.0;313361.0;363006.0;399158.0;348563.0;195697.0;161820.0;91.8;240870.0;313361.0;363006.0;399158.0;348563.0;195697.0;161820.0;464.551548387;1.0;27941.825711387;13.698844247;-77.023166897;999974.096774194;894.838709677;-2247.032258065;17132.753806194;3192.439765903;27.52739797;999954.709677419;-607839.967741936;-316898.516129032;8.022543272189068;-22.355199113;50.722959658241386;162.159351779;0.0;0.0;21.424258064;3.631387097;0.0;0.229622398;0.0;0.161290323;0.838709677;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;11.26273834902519;-68.28600209153385;3192.053256519932;-152.46463108116382;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.3845931;292.7542965;71.2718;86.5602;72.1648;68.539;1.79951;278310.0;1809.842190936;1757.305180516
2021-12-14 11:24:00;90.4;240539.0;313009.0;362208.0;399202.0;349160.0;196514.0;162810.0;90.4;240539.0;313009.0;362208.0;399202.0;349160.0;196514.0;162810.0;466.678451613;1.0;27942.335398129;12.61744442;-75.065780145;999986.548387097;1037.741935484;-2088.774193548;17133.068285806;3189.467174548;27.52427357;999983.548387097;-607270.612903226;-316523.161290323;13.10610733372312;177.463529896;55.03900721057882;163.196163564;0.0;0.0;21.434526882;3.59855914;0.0;0.561314269;0.0;0.838709677;0.161290323;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;10.860880417247516;-63.580957519802254;3188.894289246685;-152.4704564792567;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.3845931;292.7542965;71.2718;86.5602;72.1648;68.539;1.79951;278310.0;1809.842190936;1757.305180516
2021-12-14 11:24:30;90.4;240539.0;313009.0;362208.0;399202.0;349160.0;196514.0;162810.0;90.4;240539.0;313009.0;362208.0;399202.0;349160.0;196514.0;162810.0;464.332258065;1.0;27942.975394645;13.121007757;-66.210882268;999977.967741936;1222.967741935;-2329.806451613;17133.459268968;3188.033924484;27.532646192;999971.935483871;-607040.64516129;-316377.451612903;12.885326449352151;176.21423675;55.51237150696552;163.078155063;0.0;0.0;21.448709677;3.576204301;0.0;0.229412333;0.0;0.161290323;0.838709677;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;12.252864497527847;-62.30400992317084;3187.631059185688;-152.47237478795486;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.3845931;292.7542965;71.2718;86.5602;72.1648;68.539;1.79951;278310.0;1809.842190936;1757.305180516
2021-12-14 11:25:00;90.0;240777.0;313374.0;362702.0;400329.0;350027.0;197319.0;163364.0;90.0;240777.0;313374.0;362702.0;400329.0;350027.0;197319.0;163364.0;457.504258065;1.0;27943.490878677;12.750214112;-74.488881161;999981.258064516;1115.35483871;-2171.193548387;17133.777345581;3187.581023323;27.494765864;999958.903225806;-607174.741935484;-316054.677419355;12.297401236361113;173.518852399;55.677043502645326;162.551188993;0.0;0.0;21.457096774;3.549698925;0.0;0.561217989;0.0;0.838709677;0.161290323;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;11.36642654739558;-62.810168852234746;3187.4905478908595;-152.50152108867962;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.3845931;292.7542965;71.2718;86.5602;72.1648;68.539;1.79951;278310.0;1809.842190936;1757.305180516
2021-12-14 11:25:30;90.0;240777.0;313374.0;362702.0;400329.0;350027.0;197319.0;163364.0;90.0;240777.0;313374.0;362702.0;400329.0;350027.0;197319.0;163364.0;455.248866667;1.0;27944.326311323;48.471239751;-56.707891374;999977.387096774;11261.806451613;-1143.290322581;17134.372513258;3183.343705161;27.421387064;999988.838709678;-606066.451612903;-315270.258064516;10.457646756284051;175.18237031;53.85985332544581;161.239739877;0.0;0.0;21.477870968;3.559494624;0.0;0.229456097;0.0;0.161290323;0.838709677;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;52.71141738590247;-5.796765772065387;3181.2262841873207;-152.51695896291616;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.3845931;292.7542965;71.2718;86.5602;72.1648;68.539;1.79951;278310.0;1809.842190936;1757.305180516
2021-12-14 11:26:00;90.1;241606.0;315058.0;364081.0;402448.0;351857.0;198056.0;164118.0;90.1;241606.0;315058.0;364081.0;402448.0;351857.0;198056.0;164118.0;455.444096774;1.0;27945.151256833;568.92466623;4.051359734;999969.166666667;125120.566666667;7902.333333333;17134.6862225;3187.497561467;27.99223165;999962.733333333;-604771.3;-320503.1;11.982417547408602;129.749606002;231.71180467545815;27.574709402;0.0;0.0;21.475922222;3.542866667;0.0;0.573942356;0.0;0.866666667;0.133333333;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;583.7989277189047;3.613872430084229;3187.2144625487817;-152.0783103612685;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.3845931;292.7542965;71.2718;86.5602;72.1648;68.539;1.79951;278310.0;1809.842190936;1757.305180516
2021-12-14 11:26:30;90.1;241606.0;315058.0;364081.0;402448.0;351857.0;198056.0;164118.0;90.1;241606.0;315058.0;364081.0;402448.0;351857.0;198056.0;164118.0;456.486516129;1.0;27945.08181971;765.969575052;2.888874335;999984.580645161;164021.258064516;8225.387096774;17134.747976032;3185.168754484;27.504239249;999955.35483871;-606694.322580645;-315812.870967742;477.17372108332444;4.005065649;452.8805631986971;7.323563219;0.0;0.0;21.489817204;3.394763441;0.0;0.214550269;0.0;0.129032258;0.870967742;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;764.7432998965828;2.870880882614011;3184.9862628315354;-152.50090674500387;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.4924714;289.748733;71.4158;86.7858;72.3953;68.539;1.79781;278550.0;1424.201123431;1536.940080378
